timestamp,city,temperature,humidity,pressure,wind_speed,description
2025-05-29 18:32:32,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:33:32,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:34:33,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:35:33,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:36:33,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:37:33,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:38:34,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:39:34,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:40:34,Delhi,41.16,17.0,991.0,2.03,few clouds
