timestamp,city,temperature,humidity,pressure,wind_speed,description
2025-05-29 17:46:19,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:47:20,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:48:20,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:49:20,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:50:20,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:51:21,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:52:21,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:53:21,Delhi,41.66,22.0,991.0,1.9,broken clouds
2025-05-29 17:54:21,Delhi,41.66,22.0,991.0,1.9,broken clouds
