timestamp,city,temperature,humidity,pressure,wind_speed,description
2025-05-29 18:50:37,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:51:37,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:52:38,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:53:38,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:54:38,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:55:38,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:27:30,Delhi,41.16,17.0,991.0,2.03,few clouds
