timestamp,city,temperature,humidity,pressure,wind_speed,description
2025-05-29 18:13:27,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:14:27,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:15:27,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:16:27,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:17:28,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:18:28,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:19:28,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:20:28,Delhi,41.16,23.0,992.0,2.03,few clouds
2025-05-29 18:21:29,Delhi,41.16,23.0,992.0,2.03,few clouds
