timestamp,city,temperature,humidity,pressure,wind_speed,description
2025-05-29 18:41:35,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:42:35,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:43:35,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:44:35,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:45:36,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:46:36,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:47:36,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:48:36,Delhi,41.16,17.0,991.0,2.03,few clouds
2025-05-29 18:49:37,Delhi,41.16,17.0,991.0,2.03,few clouds
